ID;Art;From;To;Length;Source;Target;ToblerSum;Weight
537675;land;NULL;NULL;1277;3957;11699;76.38646929;130.9132375
537677;land;NULL;NULL;14027;11699;1836;845.73534;11.82402996
537679;land;NULL;NULL;778;1836;11703;46.15170748;216.676707
537681;land;NULL;NULL;512;8355;11705;30.24437482;330.639997
537683;land;NULL;NULL;13280;8301;11705;818.4586201;12.21808868
537685;land;NULL;NULL;10902;11705;6510;653.7396961;15.2966082
537687;land;NULL;NULL;275;16213;3347;17.9140633;558.2206466
537689;land;NULL;NULL;21462;7287;5572;1298.281641;7.702488953
537691;land;NULL;NULL;14219;5572;3306;852.808119;11.72596716
537693;land;NULL;NULL;15668;11698;7257;939.9285505;10.63910655
537695;land;NULL;NULL;11149;7257;3692;670.4063518;14.91632645
537697;land;NULL;NULL;9500;3692;5214;580.0474222;17.23996973
537699;land;NULL;NULL;21826;5214;5269;1335.937571;7.485379719
537701;land;NULL;NULL;10872;3692;16275;660.0311035;15.15080115
537703;land;NULL;NULL;19191;5269;5865;1144.218671;8.739588207
537705;land;NULL;NULL;11689;5865;11857;713.2579332;14.02017354
537707;land;NULL;NULL;9647;11857;3351;575.6921588;17.37039466
537709;land;NULL;NULL;4465;5864;3959;269.6456919;37.08570284
537711;land;NULL;NULL;16966;5864;3351;1027.076598;9.736372161
537713;land;NULL;NULL;13541;5269;8851;829.6769904;12.05288337
537715;land;NULL;NULL;20767;8851;7082;1245.338082;8.029947968
537717;land;NULL;NULL;12520;7082;12024;757.4057407;13.20296304
537719;land;NULL;NULL;10706;7547;5814;650.4617603;15.37369391
537721;land;NULL;NULL;15439;5814;1178;933.589468;10.7113462
537723;land;NULL;NULL;19106;3959;11960;1145.880872;8.726910664
537725;land;NULL;NULL;28946;5978;5685;1745.021204;5.730589391
537727;water;NULL;NULL;77538;11960;16540;4649.672344;6.452067539
537729;land;NULL;NULL;6690;8194;6466;402.7198229;24.83115912
537731;land;NULL;NULL;13137;3933;3426;792.8495932;12.61273271
537733;land;NULL;NULL;1345;7138;16269;80.07427198;124.8840577
537735;land;NULL;NULL;14366;6466;3426;869.2536561;11.50412188
537737;water;NULL;NULL;32833;16271;4071;1972.951717;15.20564327
537739;water;NULL;NULL;22132;4071;13036;1324.222459;22.6548038
537741;land;NULL;NULL;26097;5685;5748;1579.529723;6.330998305
537743;land;NULL;NULL;51095;4763;16589;3068.54876;3.258869512
537745;land;NULL;NULL;26830;811;4763;1608.290153;6.217783515
537747;land;NULL;NULL;18192;811;4390;1096.325784;9.121376275
537749;land;NULL;NULL;23411;8547;13037;1409.360055;7.09541892
537751;land;NULL;NULL;20843;13037;4071;1251.812617;7.988416048
537753;land;NULL;NULL;11427;6280;11555;687.3307156;14.54903698
537755;land;NULL;NULL;8758;6510;3227;540.1089755;18.51478212
537757;land;NULL;NULL;12956;7215;4838;779.49027;12.82889651
537759;land;NULL;NULL;8273;4838;2650;495.4305796;20.18446259
537761;land;NULL;NULL;15694;2650;88;945.9990013;10.57083568
537763;land;NULL;NULL;5435;88;1338;326.5063069;30.62727974
537765;land;NULL;NULL;16481;1338;7006;995.4155162;10.04605598
537767;land;NULL;NULL;10981;7006;6325;674.3670156;14.82872052
537769;land;NULL;NULL;10313;6325;12142;630.937725;15.84942476
537771;land;NULL;NULL;11357;5212;4390;681.5992671;14.67137728
537773;land;NULL;NULL;18703;4390;6999;1127.837762;8.866523483
537775;land;NULL;NULL;8509;4082;6999;509.9102456;19.61129451
537777;land;NULL;NULL;722;5798;12181;43.4823015;229.978627
537779;land;NULL;NULL;16923;12142;7078;1005.767059;9.942660097
537781;land;NULL;NULL;17212;7078;66;1032.210169;9.687949507
537783;land;NULL;NULL;17871;66;12181;1082.770385;9.235568441
537785;land;NULL;NULL;13693;3227;7215;810.4259033;12.33919098
537787;land;NULL;NULL;877;16595;6515;51.84976805;192.8648936
537789;land;NULL;NULL;8547;16592;7795;508.3115323;19.67297487
537791;land;NULL;NULL;1255;7062;16535;72.50788457;137.9160357
537793;land;NULL;NULL;25075;8301;16591;1520.009601;6.578905812
537795;land;NULL;NULL;20966;8502;1178;1260.843546;7.931198151
537797;land;NULL;NULL;2043;5491;16590;121.9015997;82.03337796
537799;land;NULL;NULL;1973;7062;16593;120.4240238;83.03990916
537801;land;NULL;NULL;14545;4755;8502;865.2637894;11.55716918
537803;land;NULL;NULL;1108;13009;4045;62.69699246;159.4972838
537805;land;NULL;NULL;19609;5260;3047;1178.607452;8.484589147
537807;land;NULL;NULL;15263;3072;3047;914.2207939;10.93827669
537809;land;NULL;NULL;1361;5274;12848;81.91118953;122.0834425
537811;land;NULL;NULL;14622;12848;12847;874.7593178;11.4317159
537813;ferry;NULL;NULL;199;12847;3047;12.41121562;2417.168544
537815;land;NULL;NULL;8878;4045;16594;541.1088123;18.48057132
537817;land;NULL;NULL;4489;12849;126;268.8739175;37.19215346
537819;land;NULL;NULL;9841;12849;3072;582.3463999;17.17191005
537821;land;NULL;NULL;10524;11697;11670;638.5460166;15.66057847
537823;land;NULL;NULL;13648;7880;7287;841.7427919;11.88011361
537825;land;NULL;NULL;835;11698;7916;48.29642608;207.0546583
537827;land;NULL;NULL;1260;11857;7547;77.51409214;129.0087999
537829;land;NULL;NULL;3351;12142;12024;202.1074753;49.4786251
537831;land;NULL;NULL;1442;12024;4755;88.4724606;113.0295228
537833;land;NULL;NULL;17333;4755;5212;1029.90556;9.709628129
537835;land;NULL;NULL;831;11424;1537;50.20274798;199.1922833
537837;land;NULL;NULL;3949;11422;3967;239.1151937;41.82084728
537839;land;NULL;NULL;13768;7761;7833;820.2805465;12.19095106
537841;land;NULL;NULL;1402;11091;16507;84.84412651;117.863197
537843;land;NULL;NULL;18061;3633;10863;1093.613308;9.14399992
537845;land;NULL;NULL;804;2812;11530;47.2724918;211.5395153
537847;ferry;NULL;NULL;7823;10822;10834;469.6818941;63.87301784
537849;land;NULL;NULL;1283;13009;7795;77.62187336;128.8296657
537851;land;NULL;NULL;412;11670;8150;25.66382857;389.6534756
537853;land;NULL;NULL;9479;12181;4082;577.3087127;17.32175486
537855;land;NULL;NULL;952;11658;3562;58.99677699;169.5007848
537857;water;NULL;NULL;98307;11884;16271;5889.659623;5.093672966
537859;land;NULL;NULL;817;11428;5544;50.47866857;198.1034818
537861;land;NULL;NULL;1515;11358;11355;90.69037439;110.2652852
537863;land;NULL;NULL;786;11356;4913;47.38607846;211.0324451
537865;land;NULL;NULL;12083;11504;6760;730.16148;13.6956006
537867;land;NULL;NULL;7168;11496;4166;431.6761281;23.16551542
537869;land;NULL;NULL;402;11497;3749;24.7425673;404.1617783
537871;land;NULL;NULL;386;11526;3412;23.71321401;421.7058049
537873;land;NULL;NULL;1143;11551;8346;67.87819019;147.3227258
537875;land;NULL;NULL;355;11550;8346;21.72257419;460.3505971
537877;land;NULL;NULL;26361;3486;4569;1597.359084;6.260333135
537879;land;NULL;NULL;150;5153;11973;9.763018584;1024.273376
537881;water;NULL;NULL;317;16271;11886;19.51571438;1537.222744
537883;land;NULL;NULL;2236;3432;11973;134.5806727;74.30487452
537885;land;NULL;NULL;1974;3432;13036;117.5927097;85.03928536
537887;land;NULL;NULL;29415;4071;3347;1763.597022;5.67022958
537889;land;NULL;NULL;360;6387;13496;20.97816249;476.6861734
537891;land;NULL;NULL;12352;13497;11549;743.2801071;13.45387816
537893;land;NULL;NULL;3380;13497;1895;202.3015214;49.43116557
537895;land;NULL;NULL;2855;11629;8115;169.0965783;59.1378022
537897;land;NULL;NULL;192;11973;16213;12.27468984;814.6845363
537899;land;NULL;NULL;14459;16215;11973;870.2741477;11.49063203
537901;land;NULL;NULL;3114;16214;7890;186.2700161;53.68550564
537903;land;NULL;NULL;6713;16214;16215;404.3473014;24.73121489
537905;land;NULL;NULL;206;11613;17010;12.98803797;769.9392337
537907;land;NULL;NULL;1936;16258;138;116.0483669;86.17096702
537909;land;NULL;NULL;1172;16259;16260;71.2012862;140.4469011
537911;land;NULL;NULL;1063;11550;13031;63.54150684;157.377445
537913;land;NULL;NULL;3586;13031;16258;213.4770203;46.84344941
537915;land;NULL;NULL;3969;13031;16259;237.5247789;42.10087069
537917;land;NULL;NULL;4744;16260;3866;286.9172689;34.85325243
537919;land;NULL;NULL;5021;16261;11552;298.4677462;33.50445777
537921;land;NULL;NULL;6840;16260;16261;418.0565673;23.92020789
537923;land;NULL;NULL;3395;16262;11550;203.0407174;49.25120502
537925;land;NULL;NULL;2655;16262;5794;158.5747935;63.06172486
537927;land;NULL;NULL;9116;5794;16263;553.6000573;18.06358194
537929;land;NULL;NULL;3581;16263;2770;213.4096344;46.85824061
537931;land;NULL;NULL;5023;16264;16258;303.141878;32.98785395
537933;land;NULL;NULL;18432;16264;10261;1095.858306;9.125267329
537935;land;NULL;NULL;112;11552;7081;6.624297161;1509.594113
537937;land;NULL;NULL;855;16265;5653;53.79875698;185.8779006
537939;land;NULL;NULL;1995;16266;16267;119.5414864;83.65296686
537941;land;NULL;NULL;1687;16267;7960;106.8260774;93.610102
537943;land;NULL;NULL;7911;16268;6164;480.2616464;20.82198334
537945;land;NULL;NULL;2100;16265;16266;123.4928497;80.97634824
537947;land;NULL;NULL;4180;16267;16268;255.4975269;39.1393221
537949;land;NULL;NULL;7292;16269;3933;445.7647798;22.43335601
537951;land;NULL;NULL;9092;8120;16270;546.486737;18.29870576
537953;land;NULL;NULL;4478;16270;7168;272.6678488;36.67465763
537955;land;NULL;NULL;4573;11549;3406;274.5579081;36.42218893
537957;land;NULL;NULL;295;5300;16271;18.07475876;553.25773
537959;land;NULL;NULL;2961;16272;6497;180.3259939;55.45512205
537961;land;NULL;NULL;11125;16273;7761;671.3519806;14.89531615
537963;land;NULL;NULL;4328;16273;16272;259.5351381;38.53042819
537965;land;NULL;NULL;4244;16274;6030;257.4127395;38.84811615
537967;land;NULL;NULL;7352;16275;6030;446.1238296;22.41530117
537969;land;NULL;NULL;7865;16275;16274;476.0821789;21.004777
537971;ferry;NULL;NULL;259;16507;16506;15.49185043;1936.502043
537973;land;NULL;NULL;1070;16506;5889;64.65573193;154.6653282
537975;land;NULL;NULL;4015;10876;11185;240.3135586;41.61230044
537977;land;NULL;NULL;681;10876;16508;41.46173615;241.1862341
537979;land;NULL;NULL;507;16508;7598;30.0764023;332.4865753
537981;land;NULL;NULL;9861;16509;5655;596.4798296;16.76502625
537983;land;NULL;NULL;2288;16510;3576;135.8654967;73.60220396
537985;land;NULL;NULL;14624;16509;16510;884.9614733;11.29992695
537987;land;NULL;NULL;3509;16512;4162;209.7312151;47.6800747
537989;land;NULL;NULL;4901;16511;7736;291.6939558;34.28250672
537991;land;NULL;NULL;2482;16511;16512;152.3203681;65.65110183
537993;land;NULL;NULL;2067;16523;520;124.9753283;80.015793
537995;land;NULL;NULL;325;520;5260;19.37873246;516.0296227
537997;land;NULL;NULL;289;4228;16528;17.78837778;562.164809
537999;land;NULL;NULL;770;2268;16529;46.09994217;216.9200118
538001;land;NULL;NULL;11302;16531;3504;679.1128713;14.72509272
538003;land;NULL;NULL;2120;16530;16531;127.4974676;78.43293039
538005;land;NULL;NULL;1927;5613;16530;116.6573064;85.72116317
538007;land;NULL;NULL;2139;16532;1942;127.2902285;78.56062572
538009;land;NULL;NULL;22605;16533;4885;1361.511022;7.344780788
538011;land;NULL;NULL;2736;16532;16533;165.4597799;60.43764839
538013;land;NULL;NULL;1176;6387;16534;67.61809381;147.88941
538015;water;NULL;NULL;460046;16536;16537;27742.8506;1.081359678
538017;land;NULL;NULL;1297;7530;16539;78.85525375;126.8146322
538019;water;NULL;NULL;24751;16540;11884;1481.662205;20.24753004
538021;water;NULL;NULL;57814;16540;16627;3461.866379;8.665845737
538023;land;NULL;NULL;422;6666;16584;25.08435743;398.6548202
538025;land;NULL;NULL;11898;16585;11352;718.6955897;13.91409679
538027;land;NULL;NULL;2707;16586;5804;168.7093607;59.27353383
538029;land;NULL;NULL;4026;16586;16585;249.2932986;40.11339276
538031;land;NULL;NULL;4753;3157;5804;284.7374564;35.1200721
538033;land;NULL;NULL;3805;11630;11629;228.1972702;43.82173368
538035;land;NULL;NULL;1002;16589;5748;60.39772299;165.5691557
538037;land;NULL;NULL;2269;16591;5491;138.0874106;72.41789788
538039;land;NULL;NULL;6586;16590;16593;393.0636683;25.441171
538041;land;NULL;NULL;3589;16590;16591;215.5449443;46.39403644
538043;land;NULL;NULL;2952;12848;16594;179.4051378;55.73976377
538045;land;NULL;NULL;1053;16593;12849;62.60092295;159.7420538
538047;land;NULL;NULL;318;13009;16535;21.90768372;456.4608531
538049;land;NULL;NULL;14985;16594;16592;916.6589997;10.90918215
538051;land;NULL;NULL;12358;6515;16592;755.6263315;13.23405443
538053;land;NULL;NULL;7885;11686;5823;477.5855642;20.93865634
538055;land;NULL;NULL;11309;11686;5807;685.525687;14.58734543
538057;land;NULL;NULL;14269;5807;8301;872.3584194;11.46317818
538059;land;NULL;NULL;573;13032;11959;33.91481713;294.8563738
538061;water;NULL;NULL;47008;11880;16538;2807.82559;10.68442431
538063;land;NULL;NULL;24385;6009;5978;1460.673501;6.846156923
538065;land;NULL;NULL;325;16276;5978;19.70390382;507.5136425
538067;water;NULL;NULL;1854;12001;11880;110.6260668;271.1838257
538069;water;NULL;NULL;6296;11962;11959;384.2835833;78.06734741
538071;land;NULL;NULL;297;11959;5474;17.49365382;571.6358689
538073;land;NULL;NULL;1854;11885;13032;111.9497872;89.32576159
538075;land;NULL;NULL;110;11960;16276;6.71506955;1489.187852
538077;water;NULL;NULL;7480;16538;11962;447.3441291;67.06246501
538079;water;NULL;NULL;7067;16537;11962;426.756788;70.2976516
538081;water;NULL;NULL;4494;16538;16537;267.7493537;112.0450884
538083;water;NULL;NULL;66197;16542;11960;3984.142714;7.52985075
538085;land;NULL;NULL;12281;16542;16543;735.9527119;13.58782954
538087;land;NULL;NULL;313;16536;8101;18.62145458;537.0149769
538089;land;NULL;NULL;13326;8552;8116;799.5050549;12.5077383
538091;land;NULL;NULL;2402;11684;8598;142.1608619;70.34284872
538093;land;NULL;NULL;7336;8116;11684;442.2622001;22.61102124
538095;land;NULL;NULL;23744;11703;8552;1431.581651;6.985280927
538097;land;NULL;NULL;11249;1422;11684;678.495184;14.73849813
538099;land;NULL;NULL;11428;1142;1422;688.2465173;14.52967759
538101;land;NULL;NULL;8732;6613;11631;525.1012417;19.04394659
538103;land;NULL;NULL;11327;11631;399;680.859549;14.68731696
538105;land;NULL;NULL;9604;399;1142;579.3806599;17.25980981
538107;land;NULL;NULL;396;11631;5125;23.30101881;429.1657838
538109;land;NULL;NULL;11081;3320;6613;664.0555912;15.0589802
538111;land;NULL;NULL;15340;396;6613;925.23326;10.8080853
538113;land;NULL;NULL;324;10203;16596;19.89206871;502.7129228
538115;land;NULL;NULL;16206;10203;6699;968.9607349;10.32033563
538117;land;NULL;NULL;12251;2877;6699;735.2983019;13.59992261
538119;land;NULL;NULL;14763;4358;6748;886.3220299;11.28258089
538121;land;NULL;NULL;10319;6748;16596;618.5503883;16.16683166
538123;land;NULL;NULL;12642;16595;6284;761.7606859;13.1274824
538125;land;NULL;NULL;14674;6284;4358;888.9153629;11.24966495
538127;land;NULL;NULL;6609;7730;5798;394.8007241;25.32923419
538129;land;NULL;NULL;13436;4996;600;825.8223992;12.10914115
538131;land;NULL;NULL;17022;7098;4996;1027.458451;9.732753664
538133;land;NULL;NULL;17772;151;7098;1070.81674;9.338666114
538135;land;NULL;NULL;6735;7730;151;407.7829146;24.52285185
538137;land;NULL;NULL;12716;10219;12306;760.1424425;13.15542909
538139;land;NULL;NULL;33220;600;10219;1993.067215;5.017392252
538141;land;NULL;NULL;206;16598;16597;13.19189354;758.0412905
538143;land;NULL;NULL;127;3876;16597;7.747167621;1290.794325
538145;land;NULL;NULL;715;16598;12306;44.85394177;222.9458461
538147;land;NULL;NULL;12996;600;12194;796.8275846;12.54976634
538149;land;NULL;NULL;17113;12194;1830;1023.391648;9.771430144
538151;land;NULL;NULL;20234;1830;7629;1207.203455;8.283607839
538153;land;NULL;NULL;9740;7629;16607;585.8599715;17.06892515
538155;land;NULL;NULL;1211;16605;16608;71.53492418;139.7918585
538157;land;NULL;NULL;9328;3587;10222;565.3221612;17.68902882
538159;land;NULL;NULL;15959;10222;126;961.5199191;10.40020056
538161;land;NULL;NULL;809;12301;3587;47.20696735;211.8331374
538163;land;NULL;NULL;464;12194;1926;28.1571372;355.1497416
538165;land;NULL;NULL;8879;6759;6754;539.1438796;18.54792455
538167;land;NULL;NULL;15758;6754;5890;949.5753943;10.53102267
538169;land;NULL;NULL;21185;5890;16596;1275.277856;7.841428402
538171;land;NULL;NULL;199;12304;6425;11.85983554;843.1820128
538173;land;NULL;NULL;9945;13008;16523;595.5705818;16.79062114
538175;ferry;NULL;NULL;1083;13528;12304;66.61436135;450.3533381
538177;land;NULL;NULL;284;6425;13008;16.85719577;593.218477
538179;land;NULL;NULL;24878;4437;12303;1491.672292;6.703885334
538181;land;NULL;NULL;8614;12303;12845;514.3917379;19.44043666
538183;land;NULL;NULL;3603;12845;6425;216.8856009;46.10725636
538185;land;NULL;NULL;662;12303;7504;39.26020616;254.7108377
538187;land;NULL;NULL;5434;12301;7549;323.9060393;30.87315081
538189;land;NULL;NULL;19094;7549;4437;1142.750182;8.750818997
538191;land;NULL;NULL;31237;16597;6657;1890.280204;5.290220983
538193;land;NULL;NULL;528;16605;16606;31.65385637;315.9172735
538195;land;NULL;NULL;1070;16607;16605;64.25491337;155.6301219
538197;land;NULL;NULL;10651;16608;12301;639.3459267;15.64098492
538199;land;NULL;NULL;11921;16606;6657;718.3868642;13.92007635
538201;land;NULL;NULL;782;16608;16606;48.37780418;206.706364
538203;land;NULL;NULL;390;16606;3482;24.55770548;407.2041669
538205;land;NULL;NULL;919;3482;16607;55.41717334;180.449478
538207;ferry;NULL;NULL;497;16609;12436;31.31211439;958.0956312
538209;land;NULL;NULL;4032;12436;16611;249.573605;40.06833975
538211;land;NULL;NULL;1270;16611;320;74.71426735;133.8432451
538213;water;NULL;NULL;23180;16598;16610;1392.983096;21.53651403
538215;land;NULL;NULL;115;320;16610;6.748407735;1481.831032
538217;land;NULL;NULL;18022;16611;16598;1086.23645;9.20609873
538219;water;NULL;NULL;4336;16610;16609;257.0027962;116.7302475
538221;land;NULL;NULL;587;12435;16609;34.50485887;289.814256
538223;land;NULL;NULL;12100;2508;12436;729.3145934;13.71150405
538225;land;NULL;NULL;10631;2508;12305;642.1133838;15.57357354
538227;land;NULL;NULL;6583;3725;12845;397.2960264;25.17014854
538229;land;NULL;NULL;632;12305;4370;37.72720687;265.0607037
538231;land;NULL;NULL;12536;7897;3683;752.1219596;13.29571604
538233;land;NULL;NULL;8567;3683;3725;512.2666469;19.52108352
538235;land;NULL;NULL;25465;12305;7897;1531.298742;6.530404371
538237;land;NULL;NULL;63;16612;4370;3.983694353;2510.232742
538239;water;NULL;NULL;62341;16612;12304;3745.737764;8.009103118
538241;water;NULL;NULL;22447;16609;16612;1356.555408;22.11483573
538243;land;NULL;NULL;26040;4055;13003;1565.545441;6.387550141
538245;land;NULL;NULL;14097;13003;12306;850.3868417;11.75935411
538247;land;NULL;NULL;19251;8722;6053;1164.8633;8.58469831
538249;land;NULL;NULL;26425;4635;6533;1596.357988;6.264259066
538251;land;NULL;NULL;23068;6053;4635;1400.13089;7.142189397
538253;land;NULL;NULL;21225;6533;6375;1282.843984;7.795180183
538255;land;NULL;NULL;49554;8672;6375;3006.588328;3.32602901
538257;land;NULL;NULL;769;3877;16618;47.4686785;210.6652284
538259;land;NULL;NULL;14095;16613;5378;859.3621126;11.63653814
538261;land;NULL;NULL;16718;7848;16613;1007.021897;9.930270658
538263;land;NULL;NULL;11100;5378;4052;666.7251523;14.99868419
538265;land;NULL;NULL;28415;6603;4052;1713.313497;5.83664345
538267;land;NULL;NULL;18145;5436;4521;1097.455011;9.111990834
538269;land;NULL;NULL;16047;5436;2165;968.3604411;10.32673329
538271;land;NULL;NULL;38619;12386;2165;2332.366076;4.287491617
538273;land;NULL;NULL;1643;4055;12386;99.08428838;100.9241744
538275;land;1500;NULL;1305;12386;3363;79.10169418;126.4195426
538277;land;1500;NULL;173;3363;16614;10.57360959;945.7508253
538279;water;NULL;NULL;46437;16614;16598;2796.649395;10.72712227
538281;water;NULL;NULL;91511;16615;16614;5518.130601;5.436623771
538283;land;NULL;NULL;20704;7218;16615;1240.134323;8.063642634
538285;land;NULL;NULL;503;16615;1619;31.23424107;320.1614529
538287;land;NULL;NULL;1996;16618;16617;118.9639618;84.05907007
538289;land;NULL;NULL;8900;16617;8672;531.16775;18.82644419
538291;land;NULL;NULL;16565;4521;16615;996.9441425;10.03065224
538293;land;NULL;NULL;7450;1619;609;454.8414477;21.98568326
538295;land;NULL;NULL;9062;609;16616;549.0574519;18.21303028
538297;land;NULL;NULL;8047;609;16619;491.4048017;20.3498215
538299;land;NULL;NULL;1364;13013;6603;80.87095151;123.6537943
538301;land;NULL;1577;1594;9364;13013;102.0789429;97.96339696
538303;water;NULL;NULL;18026;16620;16615;1077.446267;27.84361588
538305;land;NULL;NULL;1506;16616;3877;92.09596103;108.5823948
538307;land;NULL;NULL;1486;16619;13013;94.10400447;106.2654034
538309;land;NULL;1577;61;16620;9364;4.112007439;2431.902215
538311;land;NULL;NULL;6016;16619;16618;361.0937766;27.69363708
538313;land;NULL;NULL;3196;16616;16617;193.2867053;51.73661573
538315;land;NULL;NULL;21040;1582;7848;1265.11084;7.904445749
